filename,pose_category,nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
IMG_20241017_141044.jpg,go_up,0.6168719,0.47330442,0.62523264,0.45482728,0.60543776,0.4599764,0.6404907,0.4657175,0.5938682,0.47442925,0.66393864,0.5889525,0.58461773,0.53663605,0.6811562,0.7047843,0.5685163,0.4256096,0.672884,0.84419507,0.569289,0.27313492,0.64777315,0.8503395,0.59055406,0.83456707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141045.jpg,go_up,0.5466876,0.41615015,0.55511713,0.39718118,0.5360373,0.40217662,0.57024056,0.40776548,0.52557784,0.415154,0.5920755,0.53143924,0.51586103,0.4792935,0.60627395,0.6505642,0.49619323,0.36874142,0.5964023,0.7827156,0.50512505,0.21954823,0.5697397,0.7866364,0.516899,0.76994896,0.57281566,0.97162664,0.50847685,0.9892209,0.0,0.0,0.0,0.0
IMG_20241017_141045_1.jpg,go_up,0.51535094,0.41815466,0.52313256,0.39993596,0.5042113,0.4059559,0.53694606,0.41071114,0.49333537,0.4206134,0.560051,0.5317796,0.48545048,0.48537725,0.5795593,0.6433302,0.46097344,0.37984455,0.5754187,0.7705879,0.46452034,0.22681178,0.5470701,0.7803599,0.49571663,0.7677799,0.5563268,0.9626337,0.49645865,0.9817298,0.0,0.0,0.0,0.0
IMG_20241017_141046.jpg,go_up,0.48060074,0.42975366,0.48816368,0.41176552,0.46872297,0.41672146,0.4964893,0.42447743,0.452262,0.43108106,0.51557297,0.5482895,0.43890947,0.49343824,0.5278217,0.6693263,0.42247465,0.38620916,0.52135855,0.7962732,0.43147507,0.23240751,0.4970084,0.8087513,0.44219404,0.791186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141047.jpg,go_up,0.49216527,0.44604865,0.49787453,0.42671508,0.48048803,0.4331684,0.5053374,0.4385464,0.4650804,0.44947952,0.52682936,0.5597791,0.45429045,0.51596195,0.5422084,0.6692861,0.4342223,0.4148493,0.53981763,0.79979426,0.4429166,0.25218925,0.51774895,0.81899565,0.4660553,0.80638975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141048.jpg,go_up,0.48418847,0.48320425,0.49073562,0.46672395,0.4725251,0.4725996,0.5000093,0.4779482,0.45765743,0.48706368,0.52108896,0.58930933,0.4462721,0.5468419,0.53467625,0.7038208,0.4304196,0.4475651,0.53408307,0.8270169,0.43422228,0.30038494,0.50938,0.8471436,0.45685735,0.83730346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141048_1.jpg,go_up,0.47364578,0.47908238,0.48200452,0.4628026,0.4632418,0.46610358,0.49585572,0.47626993,0.45222273,0.47983477,0.5158155,0.5932487,0.44104758,0.5396297,0.5250875,0.7143306,0.4226547,0.43383282,0.5217999,0.83689445,0.42818138,0.28933266,0.4964954,0.8474249,0.44236085,0.8320096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141049.jpg,go_up,0.43064624,0.5135908,0.43958402,0.49625564,0.41961515,0.5006077,0.45465317,0.51383823,0.4083057,0.5194974,0.4718753,0.63914037,0.39694297,0.5810083,0.47714716,0.76325685,0.38251275,0.47001648,0.4687162,0.8956043,0.38883495,0.3192557,0.44285622,0.90373033,0.38629913,0.8854936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141050.jpg,go_up,0.41884002,0.4654701,0.42820978,0.4475291,0.40855297,0.45151842,0.44704047,0.45950642,0.40017512,0.46512154,0.46854654,0.58485854,0.3930529,0.5254569,0.48082352,0.7069984,0.37522617,0.41701347,0.47003004,0.83768386,0.37262374,0.26464462,0.44475412,0.8400264,0.39021033,0.81978667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141050_1.jpg,go_up,0.3929209,0.45543864,0.40234974,0.43660495,0.3828268,0.44138262,0.4210749,0.45077223,0.3750257,0.4579999,0.44465747,0.57632554,0.36618215,0.5229266,0.45697606,0.6967753,0.3466977,0.40521604,0.4453586,0.83245426,0.34818214,0.25872558,0.4224108,0.83986866,0.3656133,0.8236786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141051.jpg,go_up,0.40793982,0.3896297,0.41801974,0.3722066,0.39787984,0.37704155,0.43807307,0.38603014,0.38960677,0.39252743,0.46056467,0.51200587,0.38420135,0.45836183,0.47677067,0.6282523,0.3623669,0.34743533,0.46738443,0.7599712,0.3608536,0.19441703,0.44145486,0.75960976,0.38836706,0.74321187,0.44886178,0.94534564,0.38319242,0.97044796,0.0,0.0,0.0,0.0
IMG_20241017_141052.jpg,go_up,0.47441176,0.32014596,0.48297682,0.30385542,0.46375623,0.30941415,0.49764588,0.31966475,0.45243767,0.3277705,0.5206033,0.44396964,0.44599816,0.3902118,0.53870165,0.5564756,0.42350122,0.2804442,0.5294347,0.6834791,0.42032903,0.12692395,0.5087458,0.6862384,0.45780468,0.6706575,0.51476544,0.8570858,0.45627627,0.8811922,0.0,0.0,0.45885488,0.97978425
IMG_20241017_141053.jpg,go_up,0.4727027,0.34030804,0.48127997,0.32325694,0.4612407,0.32881868,0.4937281,0.33950013,0.44710574,0.34756678,0.5141925,0.46868458,0.43698883,0.4145063,0.5281253,0.58777004,0.41732103,0.30564615,0.5215176,0.7186177,0.41781953,0.13900106,0.49679697,0.7249231,0.44283164,0.70828354,0.5001964,0.9126666,0.43294412,0.94208544,0.0,0.0,0.0,0.0
IMG_20241017_141053_1.jpg,go_up,0.44295704,0.31680757,0.44967216,0.2974609,0.43035817,0.3056736,0.46191657,0.31061715,0.41609138,0.32531038,0.4841438,0.43570462,0.40744406,0.3951667,0.5022561,0.5530778,0.3837363,0.2865828,0.49868524,0.6840513,0.38404956,0.12165711,0.47402266,0.6890067,0.42199942,0.68070877,0.47926885,0.8839791,0.417937,0.9064708,0.0,0.0,0.0,0.0
IMG_20241017_141054.jpg,go_up,0.48197132,0.45305791,0.48746496,0.43521675,0.469295,0.442319,0.4952167,0.44815993,0.45275736,0.46119642,0.5163828,0.57038826,0.44238558,0.52082473,0.5302553,0.6862002,0.42381582,0.41592947,0.5236555,0.8145579,0.4282342,0.25833672,0.50325054,0.82858074,0.45041054,0.8134254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141054_1.jpg,go_up,0.43021262,0.42540932,0.4367085,0.40651783,0.41798636,0.41300592,0.44342172,0.41816106,0.40058905,0.42813572,0.46207038,0.54366094,0.38742054,0.4915652,0.4741794,0.66574967,0.37153125,0.39030266,0.46716177,0.79017615,0.38112712,0.23087238,0.4419519,0.8037839,0.38887858,0.78631794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141055.jpg,go_up,0.48199826,0.4051296,0.48805168,0.38606936,0.46940786,0.39385048,0.4954416,0.39573613,0.45272106,0.40891546,0.5157048,0.5188702,0.44250858,0.4721572,0.53082085,0.6330399,0.42340457,0.36823818,0.5252526,0.7579731,0.42937255,0.21281868,0.50039333,0.774353,0.44909862,0.76024836,0.5045009,0.9584762,0.44325677,0.9739765,0.0,0.0,0.0,0.0
IMG_20241017_141056.jpg,go_up,0.5424057,0.37378415,0.5476688,0.35487294,0.5307189,0.3618716,0.5554111,0.36622477,0.5150602,0.3777709,0.5767041,0.4906806,0.5039219,0.44495007,0.59283936,0.60356784,0.48435888,0.34131145,0.58851737,0.73025835,0.49256092,0.18198308,0.56397355,0.73852354,0.5145967,0.72561175,0.56926095,0.9274605,0.5085644,0.9385356,0.0,0.0,0.0,0.0
IMG_20241017_141057.jpg,go_up,0.6225946,0.54964143,0.6277634,0.5317903,0.6105632,0.53889763,0.6359843,0.5419291,0.59609056,0.55597353,0.65899324,0.66867507,0.5843651,0.62150484,0.6699253,0.78001255,0.5719395,0.5292162,0.6742704,0.8985496,0.57118374,0.38199565,0.6446554,0.91795254,0.59237885,0.9022265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141058.jpg,go_up,0.45740616,0.32930246,0.46483338,0.3127515,0.44713685,0.3168514,0.47669077,0.32518205,0.4345135,0.33076143,0.4970252,0.4455289,0.42561576,0.3938673,0.5109012,0.5561626,0.40584302,0.2919608,0.5036149,0.6760387,0.4123356,0.14079541,0.48310748,0.6746168,0.4350233,0.65911365,0.48347583,0.8351684,0.4245707,0.8594787,0.47282135,0.97997665,0.42872238,0.9890264
IMG_20241017_141058_1.jpg,go_up,0.40681505,0.3165061,0.41544634,0.2966333,0.39465773,0.30397102,0.43082666,0.309863,0.3816564,0.32211933,0.4550954,0.44281286,0.37416676,0.39256677,0.47340524,0.5571257,0.34813243,0.2724303,0.46665812,0.6889403,0.3521368,0.11042341,0.44380313,0.69698715,0.38867164,0.68419164,0.45070058,0.878748,0.38292983,0.9145151,0.0,0.0,0.0,0.0
IMG_20241017_141059.jpg,go_up,0.3944283,0.40534252,0.40326256,0.3862375,0.3833595,0.39253503,0.4208308,0.39990252,0.37414822,0.41062507,0.44498736,0.5238536,0.36643547,0.47859457,0.46085617,0.64170027,0.34204233,0.37230265,0.45054913,0.7739758,0.34463346,0.2116514,0.4261182,0.7844326,0.37207752,0.7707965,0.43100718,0.96682835,0.3668444,0.9853008,0.0,0.0,0.0,0.0
IMG_20241017_141100.jpg,go_up,0.43311843,0.36227936,0.44130847,0.34495375,0.4229035,0.35092133,0.45827484,0.3588263,0.4141787,0.36844653,0.48098484,0.47729892,0.40748873,0.43320334,0.4985211,0.58623993,0.38602296,0.3216024,0.48954788,0.7138507,0.38625976,0.17251708,0.46410772,0.7175866,0.41419974,0.70597667,0.47277108,0.893434,0.4111451,0.912623,0.0,0.0,0.0,0.0
IMG_20241017_141101.jpg,go_up,0.4678997,0.39831313,0.4772001,0.38223678,0.45835385,0.3860692,0.4944203,0.39732122,0.4498374,0.40155542,0.5131282,0.51816756,0.44294062,0.4651397,0.52837974,0.63024545,0.42379242,0.35752842,0.5181212,0.75124615,0.42465708,0.22146492,0.49119717,0.7539735,0.44222978,0.73736876,0.49591073,0.93064326,0.43615282,0.94585663,0.0,0.0,0.0,0.0
IMG_20241017_141101_1.jpg,go_up,0.38816577,0.3115048,0.39744535,0.29444095,0.37971497,0.29829767,0.41687012,0.30691713,0.37311333,0.311436,0.43782303,0.42803618,0.36677533,0.37942514,0.45358402,0.5418745,0.34331295,0.27167526,0.44185612,0.6632785,0.34280187,0.12228833,0.4155926,0.6612488,0.36879194,0.6462261,0.42084706,0.8296547,0.3627736,0.84605753,0.4168465,0.98601854,0.37325653,0.9726438
IMG_20241017_141102.jpg,go_up,0.48856097,0.37865317,0.49688643,0.36153957,0.4796394,0.36632568,0.51444846,0.37286946,0.47264835,0.37990737,0.5351118,0.4890138,0.46596962,0.44718742,0.5511455,0.5976282,0.4437281,0.35238746,0.54063755,0.72434366,0.44203058,0.20722839,0.51585084,0.72047126,0.46901232,0.70830816,0.52495724,0.8969124,0.4654307,0.9098768,0.0,0.0,0.0,0.0
IMG_20241017_141103.jpg,go_up,0.25890043,0.43277228,0.2688849,0.41460472,0.24911442,0.41933283,0.28853658,0.4293827,0.24126387,0.43570843,0.30865788,0.5554691,0.23222008,0.50096816,0.3211153,0.6733553,0.2107256,0.39217505,0.3070154,0.80067,0.21020485,0.2420849,0.27855098,0.80793947,0.22462815,0.78881323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141104.jpg,go_up,0.26305854,0.45308954,0.27323428,0.43495512,0.2523898,0.43859226,0.29281324,0.44902173,0.2429785,0.45400602,0.31443033,0.5765055,0.23303989,0.51997626,0.32880053,0.6959173,0.21253717,0.40660855,0.31548908,0.83091414,0.2106419,0.2499739,0.2905809,0.8459862,0.23203975,0.8280424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141104_1.jpg,go_up,0.43599164,0.43702194,0.44397175,0.41883886,0.4247637,0.42439848,0.4585605,0.43337628,0.41417897,0.44331488,0.4853013,0.55807936,0.40563884,0.51164186,0.5039132,0.6743252,0.38351178,0.3997509,0.4967975,0.8175642,0.37856,0.2429446,0.47572976,0.8280579,0.4192496,0.81527865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141105.jpg,go_up,0.48107815,0.41672817,0.48788744,0.3974403,0.46788183,0.405376,0.49957395,0.4109974,0.45358527,0.42488968,0.52557594,0.54277956,0.4427629,0.4925773,0.5383311,0.67499405,0.4211491,0.37581298,0.5333305,0.8163381,0.42291236,0.21230355,0.50736564,0.8284237,0.4495947,0.8146471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141106.jpg,go_up,0.5581639,0.3655363,0.5648771,0.34342158,0.5436599,0.35310003,0.5749877,0.35819128,0.5261045,0.3755616,0.6006072,0.5019986,0.5141226,0.45018253,0.6128738,0.63402945,0.49133912,0.33257675,0.61006194,0.77435917,0.50092334,0.1589717,0.5820457,0.79068846,0.5222159,0.7743352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141106_1.jpg,go_up,0.5804774,0.46879146,0.5868639,0.44821563,0.5666473,0.45545122,0.5949813,0.46074867,0.54802144,0.4740356,0.6170717,0.60119736,0.53245705,0.5479836,0.6302203,0.7398969,0.5157627,0.43816108,0.62638533,0.88826674,0.52471614,0.25220582,0.603367,0.89977086,0.54107267,0.88590115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141107.jpg,go_up,0.54189485,0.3548512,0.5482507,0.33437586,0.5284885,0.34184322,0.557129,0.34913257,0.51119316,0.36155364,0.57984483,0.4880067,0.49972117,0.4351734,0.5929323,0.616827,0.47882053,0.3213136,0.58950084,0.7585784,0.48968202,0.14926581,0.5604375,0.7716704,0.5055699,0.75485283,0.0,0.0,0.49770996,0.98692,0.0,0.0,0.0,0.0
IMG_20241017_141108.jpg,go_up,0.5146085,0.38944784,0.5207244,0.3707763,0.50191444,0.37922382,0.53018665,0.38300505,0.48640558,0.398119,0.5538018,0.5087661,0.47806725,0.462492,0.5735009,0.6169226,0.45318785,0.35462344,0.5722897,0.7471351,0.45693052,0.20422825,0.54652375,0.7567106,0.49419656,0.74446774,0.55755043,0.9473126,0.4924968,0.97158283,0.0,0.0,0.0,0.0
IMG_20241017_141109.jpg,go_up,0.47827584,0.39215642,0.48498702,0.3750785,0.46724546,0.38081625,0.49413696,0.3862997,0.45333835,0.39488885,0.51155514,0.50277436,0.4423638,0.45402753,0.5242479,0.6159296,0.42678618,0.3541376,0.5193518,0.7347692,0.43449214,0.21339689,0.49285564,0.7441767,0.44379747,0.7296006,0.49533343,0.92109466,0.43332613,0.9366596,0.0,0.0,0.0,0.0
IMG_20241017_141110.jpg,go_up,0.43523437,0.3508581,0.4416591,0.3340867,0.4244254,0.33980647,0.45096937,0.34537098,0.4115948,0.3546091,0.4725631,0.46024907,0.40000913,0.41648564,0.49232998,0.5741847,0.38042206,0.31832054,0.48678643,0.6956661,0.38232717,0.17056957,0.46370324,0.7018577,0.4133449,0.6920321,0.4720121,0.8798874,0.41067916,0.89814335,0.0,0.0,0.0,0.0
IMG_20241017_141111.jpg,go_up,0.4191007,0.44461662,0.4272771,0.42662808,0.4079135,0.431892,0.4421783,0.43921542,0.39688733,0.44801655,0.46453637,0.5616936,0.38736045,0.5109097,0.48006144,0.67903423,0.3642851,0.40459988,0.4715859,0.8148934,0.36259732,0.24719974,0.44672576,0.8225885,0.39211133,0.80679417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141111_1.jpg,go_up,0.4687484,0.45016757,0.47776163,0.4321289,0.45791396,0.43784702,0.49399424,0.4463055,0.448133,0.4551751,0.516326,0.56947255,0.4390613,0.5167474,0.53014016,0.6881095,0.41839096,0.4089645,0.5205444,0.81902325,0.41643175,0.2590153,0.49282503,0.82344204,0.4377437,0.8059513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_141112.jpg,go_up,0.47420067,0.38451934,0.4825051,0.36902025,0.46508795,0.37345198,0.49824947,0.38306382,0.45747712,0.38914123,0.5199494,0.49679115,0.4489335,0.44776323,0.5358245,0.6101492,0.4291136,0.34498632,0.52510697,0.7320489,0.4300294,0.21169664,0.50078535,0.7351134,0.4512087,0.72064245,0.50525916,0.9087494,0.44554177,0.92567533,0.0,0.0,0.0,0.0
IMG_20241017_141112_1.jpg,go_up,0.4832493,0.291417,0.49095297,0.27514315,0.47373885,0.280784,0.5069098,0.2864446,0.46540314,0.29522488,0.52535635,0.39939362,0.46207213,0.35815737,0.5427821,0.50579524,0.44039384,0.26055405,0.5335532,0.6164523,0.44242316,0.12026105,0.50739676,0.61584854,0.46630517,0.60424227,0.5134909,0.7667891,0.46280932,0.7832444,0.5124071,0.91615415,0.46626794,0.90711915
IMG_20241017_141113.jpg,go_up,0.48821902,0.34032413,0.49533364,0.32477644,0.47923714,0.33033887,0.5102448,0.33811733,0.4715548,0.34684533,0.529646,0.447832,0.4664219,0.40484518,0.5451014,0.5481125,0.44559687,0.30927595,0.5364849,0.6574402,0.44763175,0.17246513,0.5091559,0.6583182,0.4676143,0.6446751,0.51643205,0.80777985,0.46327013,0.819926,0.5121628,0.96466726,0.46905854,0.95330995
IMG_20241017_141114.jpg,go_up,0.48242474,0.3284743,0.49040022,0.31385013,0.47428814,0.31747547,0.5067196,0.32772473,0.4675515,0.33210793,0.5254806,0.43643236,0.46269622,0.3923092,0.5412453,0.5375609,0.44283617,0.2979283,0.53425926,0.6448468,0.44447756,0.16201715,0.50688994,0.64590293,0.46567288,0.6322956,0.51518756,0.798143,0.46226203,0.80910283,0.51150626,0.9524005,0.46678117,0.9418429
IMG_20241017_141114_1.jpg,go_up,0.4735644,0.31270272,0.48155016,0.29892993,0.4652647,0.3022721,0.49761555,0.3143757,0.4581515,0.31825358,0.5176013,0.42172477,0.45346397,0.37878513,0.53450114,0.522501,0.43274873,0.28420612,0.5277426,0.63113964,0.4326559,0.1523951,0.50329536,0.6304154,0.46137348,0.6179777,0.510093,0.78393924,0.45650363,0.7967948,0.50716513,0.93860674,0.46254197,0.9323382
IMG_20241017_141115.jpg,go_up,0.46853215,0.28053415,0.4763948,0.2658929,0.46008933,0.2706946,0.4927245,0.27721223,0.45366785,0.28434622,0.51361066,0.38362926,0.44914776,0.3419083,0.5331758,0.49264413,0.42705455,0.24954754,0.5238784,0.6024868,0.424588,0.12283669,0.50053376,0.59843457,0.45748892,0.58762205,0.5067599,0.74624896,0.45492345,0.7631282,0.50688666,0.8991492,0.460025,0.8936287
IMG_20241017_144037.jpg,go_up,0.53198797,0.40264204,0.53913283,0.3915137,0.5243488,0.39101207,0.5495921,0.40409335,0.5137641,0.39959088,0.5622376,0.49117675,0.505804,0.440541,0.5700187,0.5751909,0.4895692,0.35387224,0.57642186,0.6666327,0.4805925,0.2498163,0.5473391,0.65883726,0.5103493,0.6422526,0.5520726,0.80967516,0.5020156,0.8154213,0.53984606,0.9657424,0.5077561,0.9656815
IMG_20241017_144038.jpg,go_up,0.5592879,0.3330247,0.5673321,0.32298627,0.5517388,0.3213688,0.5783333,0.33754057,0.541215,0.33012456,0.58531094,0.42633584,0.5331133,0.37265903,0.5914979,0.5166823,0.5197715,0.2775789,0.59392583,0.60912806,0.51452684,0.16338742,0.56096965,0.59588283,0.52586204,0.57723683,0.5595316,0.7407508,0.5134788,0.74270964,0.539045,0.8833357,0.50943196,0.8737717
IMG_20241017_144040.jpg,go_up,0.5056964,0.33430517,0.5131745,0.3221924,0.49719736,0.32250243,0.52416205,0.33404475,0.48589018,0.33119965,0.5352448,0.42675352,0.47754964,0.377578,0.54699093,0.51807964,0.45569396,0.28343216,0.55667406,0.6155988,0.45127967,0.167391,0.52308345,0.6072815,0.485077,0.59337676,0.5289533,0.75883013,0.47879085,0.7666227,0.521405,0.91924995,0.48154703,0.9141584
IMG_20241017_144040_1.jpg,go_up,0.48452544,0.33065546,0.4921939,0.31826937,0.47502744,0.31900406,0.502577,0.33232656,0.4612308,0.33011264,0.5125695,0.42843664,0.45404536,0.3765342,0.5210782,0.51960665,0.43501973,0.27164415,0.5318472,0.61995435,0.4311432,0.1508133,0.49743202,0.6140313,0.45926502,0.59870785,0.5005572,0.7732852,0.4523667,0.7821853,0.48573276,0.9318727,0.45303327,0.9298158
IMG_20241017_144043.jpg,go_up,0.58443,0.30426088,0.5924049,0.28997195,0.57376206,0.29253265,0.603282,0.30385685,0.55937016,0.30558652,0.6197636,0.41158006,0.55143553,0.35608175,0.6326049,0.50886863,0.5295936,0.25301325,0.6407374,0.62022704,0.5226596,0.12220549,0.60670555,0.62353486,0.5609697,0.60659355,0.6083967,0.7838408,0.55644333,0.7961378,0.59151906,0.95738816,0.55818987,0.9591721
IMG_20241017_144043_1.jpg,go_up,0.56146234,0.34840053,0.57097054,0.33209604,0.5502668,0.3343981,0.5849678,0.34509152,0.53541976,0.34613207,0.6004286,0.4607331,0.5259371,0.40020314,0.60986596,0.56643146,0.49920925,0.28492445,0.61756855,0.69434905,0.49339387,0.14588512,0.58442116,0.68204254,0.53326875,0.6637586,0.5889285,0.87640864,0.5225115,0.9015616,0.5744782,0.97406137,0.52119625,0.9797106
IMG_20241017_144044.jpg,go_up,0.53276694,0.389355,0.5428477,0.3713338,0.5201833,0.37553674,0.5576899,0.382958,0.5045578,0.38730493,0.5761255,0.51051325,0.49498716,0.44545057,0.59077215,0.63262194,0.46373257,0.32016462,0.5992895,0.7699576,0.45480376,0.1681281,0.55747896,0.759972,0.50012785,0.74063754,0.56685346,0.96252733,0.49210608,0.9927667,0.0,0.0,0.0,0.0
IMG_20241017_144045.jpg,go_up,0.5057936,0.36560467,0.5157953,0.3453683,0.49287492,0.34964517,0.5296905,0.35434502,0.47465107,0.35973057,0.5487306,0.48373586,0.46197158,0.4192116,0.5641375,0.6145868,0.43263665,0.29414386,0.5763465,0.75768006,0.41988176,0.13307516,0.5324718,0.7551296,0.47115466,0.73576504,0.5400996,0.9544082,0.45024633,0.9890897,0.0,0.0,0.0,0.0
IMG_20241017_144045_1.jpg,go_up,0.5053047,0.3797997,0.5153736,0.3594518,0.4914422,0.36364907,0.52883905,0.37005877,0.47181624,0.37579694,0.5472556,0.50436205,0.4586036,0.43705088,0.56205004,0.6349312,0.4303956,0.3017237,0.5737364,0.7842099,0.41843328,0.14117703,0.5327223,0.7807039,0.47002542,0.76124656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_144046.jpg,go_up,0.5246234,0.39056653,0.53419995,0.36807874,0.5092451,0.3758138,0.5473425,0.381202,0.4897104,0.39317396,0.56611425,0.5270638,0.48079893,0.46401852,0.5822237,0.6499512,0.4539204,0.31072286,0.598671,0.79937655,0.44811094,0.14041413,0.5540443,0.8094868,0.49001524,0.7947916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IMG_20241017_144047.jpg,go_up,0.52066624,0.36926502,0.52992785,0.3475659,0.50630254,0.35542396,0.5436135,0.3558878,0.48891276,0.36788005,0.5619538,0.49147213,0.48423025,0.43088567,0.5752661,0.6068221,0.45943734,0.28884667,0.58719784,0.741851,0.45617452,0.1365923,0.54833394,0.7548889,0.49280688,0.73881954,0.55812746,0.96044403,0.48444465,0.9979958,0.0,0.0,0.0,0.0
IMG_20241017_144048.jpg,go_up,0.47363102,0.33946273,0.48331472,0.32265484,0.4619979,0.3259698,0.49671495,0.33411747,0.44643477,0.33672225,0.51285326,0.44937178,0.4400479,0.392674,0.5288651,0.5543319,0.41485265,0.27982947,0.5390285,0.67648053,0.40698904,0.1330263,0.50331813,0.681736,0.45351678,0.6663449,0.50475293,0.89175177,0.44916466,0.91896003,0.0,0.0,0.0,0.0
IMG_20241017_144048_1.jpg,go_up,0.41576317,0.3434525,0.42410123,0.32915816,0.40561005,0.3314603,0.43704754,0.3412095,0.3930662,0.3426109,0.45415893,0.4404381,0.3886562,0.38799962,0.47012496,0.5341809,0.3679975,0.28879347,0.47984925,0.638764,0.35735705,0.16114366,0.4469622,0.6356448,0.40366015,0.6211058,0.44924173,0.7889353,0.40153754,0.8076148,0.4409875,0.955057,0.40508738,0.963344
IMG_20241017_144050.jpg,go_up,0.45564902,0.36043537,0.46370578,0.3485326,0.44732824,0.3480254,0.47632086,0.35952055,0.4367652,0.35515574,0.48879743,0.44617948,0.4292802,0.40086144,0.49694425,0.5462101,0.4120444,0.3081335,0.50506824,0.6480268,0.40672752,0.19079198,0.47239944,0.6355023,0.43229195,0.6232204,0.47194526,0.78950804,0.4233367,0.80038804,0.45604116,0.9615647,0.42322278,0.9613138
IMG_20241017_144050_1.jpg,go_up,0.44281986,0.36496052,0.45048565,0.35221377,0.43402448,0.352763,0.46274343,0.36395118,0.42323846,0.36206946,0.47639987,0.456183,0.41706416,0.4095683,0.48442116,0.5539995,0.39924198,0.31643054,0.4927903,0.65537894,0.39352033,0.19491923,0.45933717,0.6445326,0.41906506,0.6309661,0.46148863,0.80262643,0.4129694,0.8101105,0.44716084,0.9696899,0.41660896,0.96549684
IMG_20241017_144051.jpg,go_up,0.41632494,0.43253005,0.42420578,0.41978186,0.4072268,0.42118645,0.43545705,0.43363473,0.39565417,0.43295467,0.44688654,0.5285312,0.3882683,0.47736052,0.45744926,0.6245631,0.3729904,0.3785216,0.46211654,0.72877026,0.36728457,0.26229066,0.4337655,0.7227763,0.3920631,0.7080895,0.43445542,0.8980023,0.38166034,0.91156894,0.0,0.0,0.0,0.0
IMG_20241017_144052.jpg,go_up,0.45669731,0.39707267,0.46508464,0.38472942,0.44788662,0.3849197,0.47611582,0.39802352,0.43471667,0.39487076,0.48982677,0.49550673,0.4269727,0.4384874,0.50057757,0.5834987,0.4076616,0.33797878,0.5049278,0.6924249,0.40206036,0.22352368,0.47782004,0.6872954,0.4350795,0.6690266,0.47475824,0.86612517,0.4230804,0.88645214,0.4691262,0.9813795,0.42212334,0.99619514
pose15039.png,go_up,0.65653276,0.2361911,0.6655394,0.22117712,0.64862067,0.22067231,0.6820429,0.22898045,0.6402999,0.2247438,0.7015951,0.3392021,0.628899,0.28732535,0.72254556,0.42430598,0.59711087,0.19337086,0.72620916,0.5224684,0.6021503,0.08097462,0.6890114,0.5499304,0.64270175,0.5356975,0.69630444,0.69507664,0.6432954,0.71026486,0.6992324,0.864356,0.6545761,0.87178785
pose15040.png,go_up,0.64407766,0.2553711,0.6509193,0.24143042,0.63543534,0.24026048,0.6571512,0.2471401,0.6204848,0.24153942,0.6713863,0.3484022,0.60197324,0.2994161,0.69585437,0.43740594,0.57482195,0.20950459,0.70309484,0.5410168,0.58214206,0.09800521,0.66549695,0.5599961,0.6197604,0.5489891,0.673717,0.71862113,0.6184355,0.7316935,0.6738174,0.8796483,0.6315499,0.8892166
pose15045.png,go_up,0.458459,0.2694343,0.46433276,0.25234273,0.44916734,0.25592172,0.47254443,0.25785354,0.4359088,0.263207,0.4950765,0.36786422,0.4208989,0.32808542,0.5276605,0.4451452,0.39109737,0.2427696,0.5030635,0.44899285,0.39937323,0.11788142,0.48353988,0.5772562,0.43751335,0.56615233,0.4898762,0.73229253,0.4369874,0.74448735,0.49634796,0.90041184,0.45275155,0.89573187
